mode,start_time,end_time,average_voltage_charger,average_temperature_battery,average_voltage_load,average_current_load
-1.0,2023-03-06 10:28:00,1743494.0859999997,6.3634030527932595,41.20927370243799,6.486917602887125,8.563160643511063
0.0,2023-03-06 10:28:00,1747329.6909999996,7.680653713994149,31.415925104904954,,
1.0,2023-03-06 10:28:00,1744096.0539999998,7.941786580279932,33.4446011281756,,
