0,count,unique,top,freq,mean,std,min,25%,50%,75%,max
2022-08-01 20:22:00,0.0,,,,,,,,,,
0.0,3341602,3341602,0.5240000000000009,1,,,,,,,
0.0,3341602,3,0.0,1481803,,,,,,,
0.0,3341602,3905,8.087,30260,,,,,,,
0.0,3341602,9759,22.522,2795,,,,,,,
,3341602,3681,,2959765,,,,,,,
,3341602,89420,,2959765,,,,,,,
,3341602,1260,,2959765,,,,,,,
,3341602,1165,,2959765,,,,,,,
,3341602,3,,2959765,,,,,,,
