0,count,unique,top,freq,mean,std,min,25%,50%,75%,max
2022-08-06 13:01:00,0.0,,,,,,,,,,
0.0,2926442,2926442,0.2620000000000004,1,,,,,,,
0.0,2926442,3,0.0,1524800,,,,,,,
0.0,2926442,3943,8.171,12729,,,,,,,
0.0,2926442,10423,22.35,5077,,,,,,,
,2926442,3648,,2667819,,,,,,,
,2926442,114336,,2667819,,,,,,,
,2926442,1288,,2667819,,,,,,,
,2926442,1347,,2667819,,,,,,,
,2926442,3,,2667819,,,,,,,
