0,count,unique,top,freq,mean,std,min,25%,50%,75%,max
2023-02-04 11:22:00,0.0,,,,,,,,,,
0.0,2169909,2169909,0.2010000000000005,1,,,,,,,
0.0,2169909,3,1.0,1146567,,,,,,,
0.0,2169909,4781,7.876,12518,,,,,,,
0.0,2169909,11778,0.0,2708,,,,,,,
,2169909,4483,,1828105,,,,,,,
,2169909,92079,,1828105,,,,,,,
,2169909,1197,,1828105,,,,,,,
,2169909,1150,,1828105,,,,,,,
,2169909,3,,1828105,,,,,,,
