0,count,unique,top,freq,mean,std,min,25%,50%,75%,max
2022-08-12 21:09:00,0.0,,,,,,,,,,
0.0,4918192,4918192,1.1839999999999975,1,,,,,,,
0.0,4918192,3,1.0,2412511,,,,,,,
0.0,4918192,4780,7.379,14146,,,,,,,
0.0,4918192,11118,22.825,3567,,,,,,,
,4918192,4510,,4169224,,,,,,,
,4918192,152003,,4169224,,,,,,,
,4918192,1174,,4169224,,,,,,,
,4918192,992,,4169224,,,,,,,
,4918192,3,,4169224,,,,,,,
