0,count,unique,top,freq,mean,std,min,25%,50%,75%,max
2022-07-19 19:41:00,0.0,,,,,,,,,,
0.0,791868,791868,0.8840000000000003,1,,,,,,,
0.0,791868,3,1.0,425379,,,,,,,
0.0,791868,4690,8.277000000000001,5285,,,,,,,
0.0,791868,12717,22.4,1384,,,,,,,
,791868,4025,,713695,,,,,,,
,791868,33145,,713695,,,,,,,
,791868,1296,,713695,,,,,,,
,791868,1380,,713695,,,,,,,
,791868,3,,713695,,,,,,,
