0,count,unique,top,freq,mean,std,min,25%,50%,75%,max
2022-11-23 14:02:00,0.0,,,,,,,,,,
0.0,3041083,3041083,0.607999999999997,1,,,,,,,
0.0,3041083,3,1.0,1622756,,,,,,,
0.0,3041083,4772,8.225,4649,,,,,,,
0.0,3041083,12157,31.354,1859,,,,,,,
,3041083,4523,,2550398,,,,,,,
,3041083,124575,,2550398,,,,,,,
,3041083,1476,,2550398,,,,,,,
,3041083,1352,,2550398,,,,,,,
,3041083,3,,2550398,,,,,,,
