0,count,unique,top,freq,mean,std,min,25%,50%,75%,max
2022-09-15 10:57:00,0.0,,,,,,,,,,
0.0,1510562,1510562,0.4630000000000009,1,,,,,,,
0.0,1510562,3,1.0,869924,,,,,,,
0.0,1510562,4500,8.135,5926,,,,,,,
0.0,1510562,11223,22.794,1581,,,,,,,
,1510562,3660,,1338152,,,,,,,
,1510562,37533,,1338152,,,,,,,
,1510562,1170,,1338152,,,,,,,
,1510562,940,,1338152,,,,,,,
,1510562,3,,1338152,,,,,,,
